reaction,GLC_CHEM_mu=0.11_V,GLC_CHEM_mu=0.12_S,GLC_CHEM_mu=0.20_S,GLC_CHEM_mu=0.21_P,GLC_CHEM_mu=0.21_V,GLC_CHEM_mu=0.22_P,GLC_CHEM_mu=0.26_P,GAL_BATCH_mu=0.26_S,ACE_BATCH_mu=0.3_S,GLC_CHEM_mu=0.31_P,GLC_CHEM_mu=0.31_V,GLC_CHEM_mu=0.35_S,GLC_CHEM_mu=0.36_P,GLC_CHEM_mu=0.40_V,PYR_BATCH_mu=0.40_S,GLC_CHEM_mu=0.41_P,FUM_BATCH_mu=0.42_S,SUCC_BATCH_mu=0.44_S,GLC_CHEM_mu=0.46_P,GAM_BATCH_mu=0.46_S,GLYC_BATCH_mu=0.47_S,MAN_BATCH_mu=0.47_S,GLC_CHEM_mu=0.49_V,GLC_CHEM_mu=0.50_S,GLC_CHEM_mu=0.51_P,GLC+SALTS_BATCH_mu=0.55_S,XYL_BATCH_mu=0.55_S,GLC_BATCH_mu=0.58_S,GLC@pH6_BATCH_mu=0.63_S,FRU_BATCH_mu=0.65_S,GLC@42deg_BATCH_mu=0.66_S
PLIPA2A160pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIPA2A161pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIPA2A180pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIPA2A181pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIPA2E120pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIPA2E140pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIPA2E141pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIPA2E160pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIPA2E161pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIPA2E180pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIPA2E181pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIPA2G120pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIPA2G140pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIPA2G141pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIPA2G160pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIPA2G161pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIPA2G180pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIPA2G181pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMANM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMDPHT,1.3627777777776342e-08,1.4866666666670704e-08,2.4777777777779375e-08,2.601666666668145e-08,2.601666666668145e-08,2.7255555555552684e-08,3.221111111111473e-08,3.221111111111473e-08,3.716666666666135e-08,3.8405555555548e-08,3.840555555557884e-08,4.3361111111110056e-08,4.460000000000057e-08,4.955555555555104e-08,4.955555555555875e-08,5.07944444444454e-08,5.20333333333629e-08,5.451111111111308e-08,5.6988888888886406e-08,5.6988888888894115e-08,5.822777777779618e-08,5.822777777778075e-08,6.07055555555695e-08,6.194444444445613e-08,6.318333333334281e-08,6.813888888888941e-08,6.813888888888171e-08,7.18555555555494e-08,7.804999999998268e-08,8.052777777778684e-08,8.176666666664264e-08
PMEACPE,6.111111111111111e-11,6.666666666666666e-11,1.1111111111111111e-10,1.1666666666666668e-10,1.1666666666666668e-10,1.2222222222222222e-10,1.4444444444444445e-10,1.4444444444444445e-10,1.6666666666666666e-10,1.7222222222222223e-10,1.7222222222222223e-10,1.9444444444444444e-10,2e-10,2.2222222222222221e-10,2.2222222222222221e-10,2.277777777777777e-10,2.3333333333333325e-10,2.444444444444444e-10,2.5555555555555553e-10,2.5555555555555553e-10,2.611111111111111e-10,2.611111111111111e-10,2.722222222222222e-10,2.7777777777777777e-10,2.8333333333333334e-10,3.0555555555555557e-10,3.0555555555555557e-10,3.222222222222222e-10,3.5e-10,3.611111111111111e-10,3.666666666666667e-10
PMPK,6.813888888888889e-09,7.433333333333334e-09,1.2388888888888888e-08,1.3008333333333332e-08,1.3008333333333332e-08,1.3627777777777778e-08,1.6105555555555555e-08,1.6105555555555555e-08,1.8583333333333334e-08,1.9202777777777778e-08,1.9202777777777778e-08,2.1680555555555554e-08,2.2299999999999998e-08,2.4777777777777777e-08,2.4777777777777777e-08,2.539722222222222e-08,2.6016666666666665e-08,2.7255555555555556e-08,2.8494444444444444e-08,2.8494444444444444e-08,2.9113888888888888e-08,2.9113888888888888e-08,3.035277777777778e-08,3.097222222222222e-08,3.1591666666666667e-08,3.406944444444444e-08,3.406944444444444e-08,3.5927777777777774e-08,3.9025e-08,4.026388888888889e-08,4.088333333333334e-08
PNTK,1.7600000000003417e-08,1.9199999999993912e-08,3.200000000002583e-08,3.360000000004717e-08,3.359999999998549e-08,3.5200000000006833e-08,4.1600000000061346e-08,4.16000000000305e-08,4.799999999989998e-08,4.960000000004467e-08,4.960000000004467e-08,5.600000000000667e-08,5.7599999999904636e-08,6.399999999992832e-08,6.400000000005166e-08,6.560000000001133e-08,6.720000000003266e-08,7.040000000001367e-08,7.359999999999468e-08,7.35999999998713e-08,7.519999999995431e-08,7.520000000007766e-08,7.840000000005866e-08,7.999999999995664e-08,8.159999999997798e-08,8.800000000006332e-08,8.80000000001867e-08,9.279999999988064e-08,1.0079999999998734e-07,1.0400000000003001e-07,1.0559999999980462e-07
PNTOt4pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNTOtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POAACR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POR5,3.3230694444444442e-06,3.6251666666666277e-06,6.0419444444444445e-06,6.3440416666666665e-06,6.3440416666666665e-06,6.6461388888888885e-06,7.854527777777776e-06,7.85452777777778e-06,9.062916666666664e-06,9.365013888888887e-06,9.365013888888885e-06,1.0573402777777778e-05,1.08755e-05,1.2083888888888884e-05,1.2083888888888884e-05,1.2385986111111107e-05,1.2688083333333335e-05,1.3292277777777777e-05,1.3896472222222221e-05,1.3896472222222221e-05,1.4198569444444442e-05,1.4198569444444442e-05,1.480276388888889e-05,1.5104861111111107e-05,1.5406958333333335e-05,1.6615347222222223e-05,1.6615347222222226e-05,1.7521638888888886e-05,1.9032125000000002e-05,1.963631944444445e-05,1.993841666666667e-05
POX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPAKr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPALtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPALtpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPAt4pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPAtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPBNGS,5.451111111111111e-08,5.946666666666667e-08,9.911111111111111e-08,1.0406666666666666e-07,1.0406666666666666e-07,1.0902222222222222e-07,1.2884444444444444e-07,1.2884444444444444e-07,1.4866666666666667e-07,1.5362222222222223e-07,1.5362222222222223e-07,1.7344444444444443e-07,1.7839999999999998e-07,1.9822222222222221e-07,1.9822222222222221e-07,2.0317777777777777e-07,2.0813333333333332e-07,2.1804444444444445e-07,2.2795555555555558e-07,2.2795555555555558e-07,2.329111111111111e-07,2.329111111111111e-07,2.4282222222222223e-07,2.477777777777778e-07,2.5273333333333333e-07,2.725555555555556e-07,2.725555555555556e-07,2.874222222222222e-07,3.122e-07,3.2211111111111105e-07,3.270666666666667e-07
PPC,9.04248277777778e-05,9.864526666666672e-05,0.00016440877777777776,0.0001726292166666669,0.00017262921666666659,0.0001808496555555555,0.000213731411111111,0.0002137314111111111,0.0002466131666666665,0.00025483360555555556,0.00025483360555555567,0.00028771536111111087,0.00029593579999999983,0.00032881755555555557,4.7774933503838486e-05,0.0003370379944444446,0.0,0.0,0.00037814018888888913,0.00037814018888888864,0.000386360627777778,0.0003863606277777782,0.0004028015055555554,0.0004110219444444445,0.00041924238333333313,0.00045212413888888947,0.0004521241388888888,0.00047678545555555554,0.0005178876500000002,0.0005343285277777776,0.0005425489666666663
PPCDC,1.7600000000003417e-08,1.9199999999993912e-08,3.200000000002583e-08,3.360000000004717e-08,3.359999999998549e-08,3.5200000000006833e-08,4.1600000000061346e-08,4.16000000000305e-08,4.799999999989998e-08,4.960000000004467e-08,4.960000000004467e-08,5.600000000000667e-08,5.7599999999904636e-08,6.399999999992832e-08,6.400000000005166e-08,6.560000000001133e-08,6.720000000003266e-08,7.040000000001367e-08,7.359999999999468e-08,7.35999999998713e-08,7.519999999995431e-08,7.520000000007766e-08,7.840000000005866e-08,7.999999999995664e-08,8.159999999997798e-08,8.800000000006332e-08,8.80000000001867e-08,9.279999999988064e-08,1.0079999999998734e-07,1.0400000000003001e-07,1.0559999999980462e-07
PPCK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPCSCT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPGPPDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPK2r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPKr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPNCL2,1.7600000000003417e-08,1.9199999999993912e-08,3.200000000002583e-08,3.360000000004717e-08,3.359999999998549e-08,3.5200000000006833e-08,4.1600000000061346e-08,4.16000000000305e-08,4.799999999989998e-08,4.960000000004467e-08,4.960000000004467e-08,5.600000000000667e-08,5.7599999999904636e-08,6.399999999992832e-08,6.400000000005166e-08,6.560000000001133e-08,6.720000000003266e-08,7.040000000001367e-08,7.359999999999468e-08,7.35999999998713e-08,7.519999999995431e-08,7.520000000007766e-08,7.840000000005866e-08,7.999999999995664e-08,8.159999999997798e-08,8.800000000006332e-08,8.80000000001867e-08,9.279999999988064e-08,1.0079999999998734e-07,1.0400000000003001e-07,1.0559999999980462e-07
PPND,4.220302777777777e-06,4.603966666666667e-06,7.673277777777779e-06,8.056941666666667e-06,8.056941666666667e-06,8.440605555555555e-06,9.97526111111111e-06,9.97526111111111e-06,1.1509916666666666e-05,1.1893580555555557e-05,1.1893580555555557e-05,1.3428236111111112e-05,1.3811899999999999e-05,1.5346555555555557e-05,1.5346555555555557e-05,1.5730219444444445e-05,1.6113883333333335e-05,1.688121111111111e-05,1.764853888888889e-05,1.764853888888889e-05,1.803220277777777e-05,1.803220277777777e-05,1.8799530555555555e-05,1.9183194444444442e-05,1.9566858333333332e-05,2.110151388888889e-05,2.110151388888889e-05,2.2252505555555552e-05,2.417082499999999e-05,2.493815277777778e-05,2.5321816666666665e-05
PPNDH,5.660874999999999e-06,6.1754999999999996e-06,1.0292499999999998e-05,1.0807125e-05,1.0807125e-05,1.1321749999999999e-05,1.3380250000000005e-05,1.3380250000000005e-05,1.543875e-05,1.5953375e-05,1.5953375e-05,1.8011875e-05,1.85265e-05,2.0584999999999997e-05,2.0584999999999997e-05,2.1099625000000002e-05,2.161425e-05,2.26435e-05,2.3672749999999998e-05,2.3672749999999998e-05,2.4187375e-05,2.4187375e-05,2.5216625e-05,2.5731250000000002e-05,2.6245875e-05,2.8304375000000005e-05,2.8304375000000005e-05,2.984825e-05,3.2421375e-05,3.3450624999999996e-05,3.396525000000001e-05
PPPGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPPGO3,6.813888888888889e-09,7.433333333333334e-09,1.2388888888888888e-08,1.3008333333333332e-08,1.3008333333333332e-08,1.3627777777777778e-08,1.6105555555555555e-08,1.6105555555555555e-08,1.8583333333333334e-08,1.9202777777777778e-08,1.9202777777777778e-08,2.1680555555555554e-08,2.2299999999999998e-08,2.4777777777777777e-08,2.4777777777777777e-08,2.539722222222222e-08,2.6016666666666665e-08,2.7255555555555556e-08,2.8494444444444444e-08,2.8494444444444444e-08,2.9113888888888888e-08,2.9113888888888888e-08,3.035277777777778e-08,3.097222222222222e-08,3.1591666666666667e-08,3.406944444444444e-08,3.406944444444444e-08,3.5927777777777774e-08,3.9025e-08,4.026388888888889e-08,4.088333333333334e-08
